match id,team1,team2,winner,by,win amount,toss winner,toss decision,venue,city,match_dt,lighting,series_name,season,ground_id,umpire1,umpire2,inning1_runs,inning1_wickets,inning1_balls,inning2_runs,inning2_wickets,inning2_balls,team1_id,team1_roster_ids,team2_id,team2_roster_ids,series_type,winner_id,player_of_the_match_id
9087014,Si La,Ns,Si La,runs,16,Si La,bat,GA Sm Sh Gg Va,Geelong,10/20/2022,day/night match,Si La tr of Aa,2022/23,3961,JS Wn,M Es,162,6,121,146,9,126,69,7200598.0:4403531.0:3260564.0:5490582.0:2398346.0:3061225.0:5490666.0:4365878.0:7968225.0:5490638.0:4403573.0,118,4502392.0:8076382.0:7253350.0:2658431.0:1539208.0:7891232.0:8354849.0:2336487.0:7732934.0:2436776.0:334963.0,international,69,4403531
8887731,Be Ht,Me Rs,Me Rs,wickets,5,Me Rs,field,GA Sm Sh Gg Va,Geelong,1/6/2022,night match,Bg Bh Le,2021/22,3961,BC Tr,BJ Od,128,6,125,129,5,92,33921,3062149.0:8415665.0:3585350.0:5786766.0:1539208.0:2336613.0:8561384.0:9049270.0:3496429.0:5419490.0:6818776.0,33942,5406540.0:37351.0:46794.0:2336473.0:7537067.0:7534687.0:5469092.0:1905847.0:7620297.0:4985546.0:181404.0:1907268.0,other_domestic,33942,46794
9086965,Ud Ab Es,Ns,Ns,wickets,3,Ud Ab Es,bat,GA Sm Sh Gg Va,Geelong,10/16/2022,night match,Ud Ab Es tr of Aa,2022/23,3961,PR Rl,RA Kh,111,8,126,112,7,120,202,3743151.0:8688952.0:1604588.0:8250115.0:8375513.0:8463783.0:3323333.0:8688868.0:7412922.0:8426291.0:2691688.0,118,8076382.0:4502392.0:7253350.0:2658431.0:1539208.0:7891232.0:334963.0:8354849.0:3083667.0:7732934.0:2436776.0,international,118,7253350
9407614,Pa Cs,Ss En Ce,Pa Cs,runs,23,Ss En Ce,field,St Gs Pk Ga,Gqeberha,1/12/2023,day/night match,S0,2022/23,1224,BP Je,Sn Hs,193,6,123,170,5,121,48929,4685568.0:6282856.0:2231928.0:3406717.0:3747764.0:4167855.0:2486896.0:1858961.0:4888414.0:1711492.0:3373866.0,48943,1963443.0:2269833.0:7787772.0:4203499.0:4171859.0:3239102.0:3162487.0:4874820.0:2658445.0:4626236.0:3747484.0,other_domestic,48929,4685568
9407656,MI Ce Tn,Ss En Ce,Ss En Ce,wickets,4,Ss En Ce,field,St Gs Pk Ga,Gqeberha,1/16/2023,day/night match,S0,2022/23,1224,A Pr,Sn Hs,158,8,123,162,6,120,48733,7494668.0:4239640.0:4898074.0:4640824.0:2364543.0:3373138.0:5744850.0:4175107.0:5554254.0:3851518.0:3200966.0,48943,3200973.0:1963443.0:2269833.0:4203499.0:4171859.0:7787772.0:4874820.0:3162487.0:334963.0:2658445.0:3747484.0,other_domestic,48943,4203499
9713199,Ia,Sh Aa,Sh Aa,wickets,5,Sh Aa,field,St Gs Pk Ga,Gqeberha,12/12/2023,day/night match,Ia tr of Sh Aa,2023/24,1224,A Pr,LB Ga,180,7,123,154,5,86,55,8058959.0:7491224.0:8191868.0:3125562.0:5061748.0:5053082.0:1642738.0:7881845.0:3914658.0:6586824.0:6487970.0,34,1884973.0:4166882.0:4203499.0:3057312.0:2252452.0:4171859.0:3782225.0:4874820.0:4172083.0:2659222.0:2654028.0,international,34,2654028
9407726,Ss En Ce,Ds Sr Gs,Ss En Ce,runs,124,Ds Sr Gs,field,St Gs Pk Ga,Gqeberha,1/22/2023,day/night match,S0,2022/23,1224,DJ Sh,Se Ga,210,2,124,86,10,89,48943,3200973.0:8786749.0:4203499.0:4171859.0:2269833.0:1963443.0:4874820.0:3162487.0:334963.0:4626236.0:2658445.0,48936,2436405.0:4166882.0:4887336.0:3057312.0:2654014.0:2740408.0:2294823.0:4739580.0:1874081.0:3062079.0:4019259.0,other_domestic,48943,334963
9407740,Ss En Ce,Pl Rs,Pl Rs,wickets,5,Ss En Ce,bat,St Gs Pk Ga,Gqeberha,1/24/2023,day match,S0,2022/23,1224,BM We,Se Ga,130,7,122,131,5,114,48943,3200973.0:8786749.0:1963443.0:4203499.0:4171859.0:4874820.0:3162487.0:4174932.0:2269833.0:334963.0:2658445.0,48950,2089079.0:2162782.0:3009215.0:4887406.0:3782225.0:2252452.0:1837205.0:4239780.0:3872756.0:3794174.0:2654028.0,other_domestic,48950,2252452
9407712,Ss En Ce,Jg Sr Ks,Jg Sr Ks,wickets,5,Jg Sr Ks,field,St Gs Pk Ga,Gqeberha,1/21/2023,day/night match,S0,2022/23,1224,A Sp,A Js,127,10,115,128,5,124,48943,3200973.0:8786749.0:2269833.0:4203499.0:4171859.0:1963443.0:4874820.0:3162487.0:4174932.0:334963.0:2658445.0,48922,1884973.0:313809.0:5197436.0:4170186.0:4159644.0:4888218.0:4739552.0:4172083.0:4690230.0:7968225.0:328607.0,other_domestic,48922,328607
8842105,Wt Is,Aa,Wt Is,runs,18,Aa,field,Dn Sy Nl Ct Sm Gs It St La,Gros Islet,7/9/2021,night match,Aa tr of Wt Is,2021,11892,N Dd,PA Gd,145,6,125,127,10,101,41,371825.0:3023320.0:363173.0:4690188.0:4230127.0:1934099.0:4690104.0:360086.0:3102854.0:6347494.0:362487.0,27,1611364.0:37351.0:1907163.0:7869987.0:41740.0:4223883.0:34061.0:3535853.0:2181157.0:2656541.0:2018001.0,international,41,6347494
8842112,Wt Is,Aa,Wt Is,runs,56,Aa,field,Dn Sy Nl Ct Sm Gs It St La,Gros Islet,7/10/2021,night match,Aa tr of Wt Is,2021,11892,GO Be,JS Wn,196,4,128,140,10,126,41,371825.0:363047.0:363173.0:4690188.0:360086.0:1934099.0:4230127.0:4690104.0:3102854.0:3468870.0:362487.0,27,1611364.0:37351.0:1907163.0:7869987.0:41740.0:4223883.0:34061.0:3535853.0:2181157.0:2656541.0:2018001.0,international,41,4690188
8842119,Aa,Wt Is,Wt Is,wickets,6,Aa,bat,Dn Sy Nl Ct Sm Gs It St La,Gros Islet,7/12/2021,night match,Aa tr of Wt Is,2021,11892,JS Wn,LS Rr,141,6,127,142,4,95,27,1611364.0:37351.0:1907163.0:2285051.0:41740.0:3501889.0:34061.0:2181157.0:2656541.0:6732004.0:2018001.0,41,363047.0:371825.0:363173.0:4230127.0:360086.0:1934099.0:4690188.0:4690104.0:3102854.0:6347494.0:3468870.0,international,41,363173
8842126,Aa,Wt Is,Aa,runs,4,Aa,bat,Dn Sy Nl Ct Sm Gs It St La,Gros Islet,7/14/2021,night match,Aa tr of Wt Is,2021,11892,GO Be,PA Gd,189,6,130,185,6,126,27,1611364.0:37351.0:1907163.0:2285051.0:41740.0:3501889.0:34061.0:2181157.0:2656541.0:6732004.0:1907352.0,41,371825.0:3023320.0:363173.0:363047.0:4230127.0:1934099.0:4690104.0:3102854.0:3715697.0:3468870.0:6401982.0,international,27,1907163
8842133,Wt Is,Aa,Wt Is,runs,16,Wt Is,bat,Dn Sy Nl Ct Sm Gs It St La,Gros Islet,7/16/2021,night match,Aa tr of Wt Is,2021,11892,LS Rr,N Dd,199,8,133,183,9,129,41,363047.0:3023320.0:363173.0:371825.0:4230127.0:1934099.0:4690104.0:1942317.0:3102854.0:3468870.0:6401982.0,27,7869987.0:37351.0:1907163.0:41740.0:2285051.0:1611364.0:3216569.0:4132295.0:1907352.0:2656541.0:2018001.0,international,41,3023320
9262119,St La Ks,St Ks ad Ns Ps,St La Ks,runs,61,St Ks ad Ns Ps,field,Dn Sy Nl Ct Sm Gs It St La,Gros Islet,9/11/2022,night match,Cn Pr Le,2022,11892,GO Be,Zd Bh,161,9,129,100,10,120,36112,2331475.0:313809.0:6249256.0:7459647.0:3008291.0:2742837.0:1547993.0:4690230.0:8464343.0:3715725.0:3150538.0,38814,363047.0:3023320.0:7494668.0:1942317.0:6401800.0:2294823.0:5554254.0:4171691.0:3468870.0:4019259.0:9061135.0,other_domestic,36112,8464343
9262091,St La Ks,Bs Rs,Bs Rs,wickets,6,Bs Rs,field,Dn Sy Nl Ct Sm Gs It St La,Gros Islet,9/8/2022,night match,Cn Pr Le,2022,11892,Jn Bs,Zd Bh,169,6,129,175,4,116,36112,2331475.0:3008291.0:313809.0:2742837.0:5940374.0:6249256.0:1547993.0:8925405.0:7459647.0:4690230.0:3776849.0,36070,2436405.0:2654014.0:4160267.0:7960847.0:2252452.0:2740408.0:1742453.0:3575774.0:3102854.0:6347494.0:6401982.0,other_domestic,36070,4160267
9262070,Bs Rs,To Kt Rs,Bs Rs,runs,80,To Kt Rs,field,Dn Sy Nl Ct Sm Gs It St La,Gros Islet,9/7/2022,day match,Cn Pr Le,2022,11892,DK Br,N Dd,194,4,123,51,7,51,36070,2436405.0:2654014.0:2252452.0:7960847.0:4160267.0:2740408.0:1742453.0:3575774.0:3102854.0:6347494.0:6401982.0,36126,7637559.0:1613919.0:1626526.0:4230127.0:4381761.0:1613926.0:1934099.0:4068133.0:6401282.0:8069011.0:370397.0,other_domestic,36070,2252452
9262077,Ja Ts,St La Ks,St La Ks,wickets,2,St La Ks,field,Dn Sy Nl Ct Sm Gs It St La,Gros Islet,9/7/2022,night match,Cn Pr Le,2022,11892,GO Be,PA Gd,163,8,126,164,8,125,36098,4690258.0:3761246.0:1613898.0:5742470.0:3150720.0:1594319.0:4690104.0:5509524.0:4239794.0:8464350.0:2036649.0,36112,2331475.0:3008291.0:313809.0:8925405.0:2742837.0:6249256.0:7459647.0:1547993.0:4690230.0:3776849.0:7550892.0,other_domestic,36112,2331475
9262098,Ja Ts,To Kt Rs,Ja Ts,runs,34,To Kt Rs,field,Dn Sy Nl Ct Sm Gs It St La,Gros Islet,9/10/2022,day match,Cn Pr Le,2022,11892,DK Br,Ve Sh,153,7,129,119,8,126,36098,4690258.0:3761246.0:5744780.0:5742470.0:3150720.0:4690104.0:1594319.0:5509524.0:4239794.0:8464350.0:2036649.0,36126,7637559.0:1613919.0:1626526.0:4381761.0:4230127.0:1934099.0:1613926.0:4068133.0:370397.0:3513362.0:9266095.0,other_domestic,36098,1594319
9262105,St La Ks,Ga An Ws,Ga An Ws,wickets,6,Ga An Ws,field,Dn Sy Nl Ct Sm Gs It St La,Gros Islet,9/10/2022,night match,Cn Pr Le,2022,11892,Jn Bs,PA Gd,161,7,131,162,4,115,36112,2331475.0:313809.0:3008291.0:5940374.0:2742837.0:6249256.0:1547993.0:4690230.0:8464343.0:3150538.0:7550892.0,36084,4069666.0:3715690.0:319948.0:3057312.0:4690188.0:4739580.0:4739552.0:5744850.0:4690328.0:284339.0:2654028.0,other_domestic,36084,3057312
9586926,St La Ks,Bs Rs,St La Ks,runs,54,St La Ks,bat,Dn Sy Nl Ct Sm Gs It St La,Gros Islet,8/17/2023,night match,Cn Pr Le,2023,11892,LS Rr,N Dd,201,6,127,147,10,131,36112,2331475.0:313809.0:9398906.0:391103.0:2097017.0:2742837.0:7459647.0:8464343.0:4068133.0:4690230.0:4702774.0,36070,3462080.0:2436405.0:3575774.0:9071334.0:5742470.0:2740408.0:4888218.0:7761823.0:6399210.0:7550864.0:6347494.0,other_domestic,36112,8464343
9262112,Ja Ts,Bs Rs,Bs Rs,wickets,8,Bs Rs,field,Dn Sy Nl Ct Sm Gs It St La,Gros Islet,9/11/2022,day match,Cn Pr Le,2022,11892,LS Rr,Ve Sh,156,8,125,157,2,120,36098,4690258.0:3761246.0:5744780.0:5742470.0:3150720.0:4690104.0:1594319.0:5509524.0:4239794.0:8464350.0:2036649.0,36070,2436405.0:2654014.0:4160267.0:2252452.0:7960847.0:2740408.0:1742453.0:3102854.0:6347494.0:6401982.0:7550864.0,other_domestic,36070,6347494
9516387,Pb Ks,Rn Rs,Pb Ks,runs,5,Rn Rs,field,Ba Ct Sm Gi,Guwahati,4/5/2023,night match,In Pr Le,2023,20068,KN An,MV Sn Kr,197,5,127,192,7,125,30407,8127181.0:197658.0:2398346.0:5053082.0:2097017.0:5038046.0:4640824.0:8180500.0:5788418.0:7453697.0:7881845.0:2035102.0,30428,8058959.0:184960.0:2162782.0:2981614.0:7833195.0:7556051.0:4690188.0:8228429.0:2740408.0:1945397.0:7581223.0:3011735.0,In Pr Le,30407,5788418
9516408,Rn Rs,Di Cs,Rn Rs,runs,57,Di Cs,field,Ba Ct Sm Gi,Guwahati,4/8/2023,day/night match,In Pr Le,2023,20068,Np Sh,MV Sn Kr,199,4,124,142,9,128,30428,8058959.0:2162782.0:2981614.0:7556051.0:4690188.0:8228429.0:2740408.0:184960.0:3011735.0:1945397.0:3068547.0:3696482.0,30421,7491189.0:1539236.0:2034423.0:2231928.0:6511336.0:3882850.0:5742470.0:8942828.0:3914658.0:3373866.0:6487970.0:6598528.0,In Pr Le,30428,8058959
9292562,Ia,Sh Aa,Ia,runs,16,Sh Aa,field,Ba Ct Sm Gi,Guwahati,10/2/2022,night match,Sh Aa tr of Ia,2022/23,20068,AK Cy,VK Sa,237,3,126,221,3,132,55,2954769.0:238727.0:1776627.0:3125562.0:210328.0:6521080.0:3882850.0:2733380.0:184960.0:3130840.0:7881845.0,34,2604825.0:2654014.0:2231928.0:4203499.0:2252452.0:4171859.0:1858961.0:1874081.0:3851518.0:3373866.0:3794174.0,international,55,2954769
9038525,Ge Gs,Ja Ks,Ge Gs,runs,64,Ja Ks,field,Ma Ra Il Ct Sm Sa Ha,Hambantota,12/19/2021,night match,La Pr Le,2021/22,17527,RJ Ra,RA Pe,188,5,123,124,10,104,47494,4403531.0:2420760.0:1627450.0:2398346.0:290051.0:130437.0:4857838.0:2296195.0:3562761.0:2036649.0:6686658.0,47501,5490596.0:6818622.0:3294444.0:6710850.0:298612.0:1634611.0:5490666.0:2420788.0:305143.0:347346.0:7968225.0,other_domestic,47494,4403531
9038518,Co Ss,Da Gs,Da Gs,wickets,6,Co Ss,bat,Ma Ra Il Ct Sm Sa Ha,Hambantota,12/19/2021,day/night match,La Pr Le,2021/22,17527,LE Hl,RR Wi,145,6,121,146,4,115,47487,2104430.0:6139370.0:7200598.0:3260564.0:348361.0:1881193.0:2104409.0:5554282.0:2590293.0:3865077.0:5554142.0,47508,3008291.0:4685568.0:3497157.0:4771780.0:3668356.0:4365878.0:4403601.0:5091806.0:6496482.0:284339.0:2270519.0,other_domestic,47508,4771780
9038532,Ja Ks,Da Gs,Ja Ks,runs,23,Da Gs,field,Ma Ra Il Ct Sm Sa Ha,Hambantota,12/21/2021,night match,La Pr Le,2021/22,17527,LE Hl,RJ Ra,210,4,126,187,9,131,47501,5490596.0:6818622.0:3294444.0:1634611.0:298612.0:7576099.0:5490666.0:2420788.0:8395141.0:347346.0:7968225.0,47508,4685568.0:3008291.0:3497157.0:4771780.0:3668356.0:4403601.0:4365878.0:6471870.0:2752966.0:284339.0:2270519.0,other_domestic,47501,5490596
9038539,Ja Ks,Ge Gs,Ja Ks,runs,23,Ja Ks,bat,Ma Ra Il Ct Sm Sa Ha,Hambantota,12/23/2021,night match,La Pr Le,2021/22,17527,LE Hl,RR Wi,201,3,123,178,9,122,47501,5490596.0:6818622.0:3294444.0:298612.0:1634611.0:7576099.0:5490666.0:2420788.0:8395141.0:347346.0:7968225.0,47494,4403531.0:2420760.0:2720759.0:290051.0:2398346.0:130437.0:5547646.0:3562761.0:2296195.0:2036649.0:6686658.0,other_domestic,47501,5490596
9271646,Ja Ks,Ge Gs,Ja Ks,runs,24,Ge Gs,field,Ma Ra Il Ct Sm Sa Ha,Hambantota,12/6/2022,day match,La Pr Le,2022/23,17527,RA Ki,RA Pe,137,10,123,113,10,124,47501,5490596.0:6818622.0:3260564.0:3294444.0:298612.0:1634611.0:8067002.0:3162487.0:8072056.0:7968225.0:4403573.0,47494,7520344.0:4403531.0:7960847.0:8472022.0:3364234.0:1594319.0:5506528.0:3562761.0:305143.0:2270519.0:6686658.0,other_domestic,47501,8067002
9271667,Ge Gs,Ky Fs,Ky Fs,wickets,5,Ge Gs,bat,Ma Ra Il Ct Sm Sa Ha,Hambantota,12/7/2022,night match,La Pr Le,2022/23,17527,IC Sa,RJ Ra,121,8,120,123,5,98,47494,6517118.0:4403531.0:7960847.0:7520344.0:3364234.0:8472022.0:1594319.0:305143.0:3562761.0:2270519.0:6686658.0,47480,7200598.0:363047.0:5490624.0:6710850.0:4690104.0:3200756.0:5490666.0:8136659.0:2296195.0:2691688.0:8136680.0:4365878.0,other_domestic,47480,3200756
9271653,Ky Fs,Co Ss,Ky Fs,runs,109,Co Ss,field,Ma Ra Il Ct Sm Sa Ha,Hambantota,12/6/2022,night match,La Pr Le,2022/23,17527,BN Ae,RR Wi,199,1,123,90,10,88,47480,7200598.0:363047.0:3200756.0:6710850.0:5490624.0:5490666.0:4365878.0:4690104.0:2296195.0:2691688.0:8136680.0,47487,3008291.0:348361.0:5490582.0:74087.0:2104409.0:1482249.0:1881193.0:6347256.0:4739580.0:6898492.0:347346.0,other_domestic,47480,363047
8638055,Cl Ds,Nn Ds,Nn Ds,wickets,6,Nn Ds,field,Sn Pk,Hamilton,1/4/2021,night match,Sr Sh,2020/21,3541,Gn Wn,JM Dy,117,9,124,122,4,107,17744,1945390.0:6487032.0:3083632.0:6496118.0:2537800.0:1626540.0:3558316.0:4170494.0:8354821.0:5984376.0:8447396.0,17982,7907451.0:4381761.0:31464.0:4949790.0:258649.0:3834305.0:3776849.0:6718340.0:3566240.0:7543647.0:7907458.0,other_domestic,17982,
8638125,Cy,Nn Ds,Nn Ds,wickets,8,Nn Ds,field,Sn Pk,Hamilton,1/21/2021,night match,Sr Sh,2020/21,3541,JM Dy,SB Hg,118,10,117,93,2,64,17653,4381747.0:2659243.0:6402388.0:2672214.0:3682160.0:4381705.0:3834361.0:1495731.0:3546297.0:4136404.0:3834319.0,17982,4381761.0:7907451.0:1945355.0:387778.0:258649.0:3834305.0:3776849.0:1626561.0:2288824.0:3566240.0:1945397.0,other_domestic,17982,
8638153,Ad,Nn Ds,Nn Ds,wickets,3,Nn Ds,field,Sn Pk,Hamilton,1/29/2021,day match,Sr Sh,2020/21,3541,BF Bn,JM Dy,162,4,121,166,7,123,17583,1585457.0:4949776.0:5764576.0:3069954.0:3935854.0:3913440.0:4381733.0:270262.0:7565697.0:5560190.0:6718438.0,17982,4381761.0:7907451.0:1945355.0:387778.0:258649.0:3519011.0:3776849.0:1626561.0:2288824.0:3913475.0:1945397.0,other_domestic,17982,
8637866,Nw Zd,Bh,Nw Zd,runs,66,Nw Zd,bat,Sn Pk,Hamilton,3/28/2021,day match,Bh tr of Nw Zd,2020/21,3541,CB Gy,SB Hg,210,3,124,144,8,126,48,1585457.0:6718326.0:2653993.0:3834256.0:5764576.0:3069954.0:2672214.0:1626561.0:3913475.0:3456424.0:1585464.0,188,6930580.0:3758565.0:3056752.0:1884672.0:392188.0:6551978.0:5831622.0:4403503.0:6930286.0:2436356.0:2316327.0,international,48,2653993
9027297,Ad,Nn Ds,Nn Ds,wickets,4,Nn Ds,field,Sn Pk Hn,Hamilton,12/17/2021,night match,Sr Sh,2021/22,3541,JM Dy,TJ Pe,165,10,124,167,6,113,17583,1585457.0:1945390.0:3069954.0:3935854.0:3913440.0:4949776.0:8765154.0:5560190.0:3456424.0:8354835.0:7878765.0,17982,7907451.0:4381761.0:1945411.0:3913426.0:387778.0:4949790.0:3776849.0:2288824.0:3913475.0:3566240.0:1945397.0,other_domestic,17982,
9027451,Nn Ds,Cy,Nn Ds,runs,56,Cy,field,Sn Pk Hn,Hamilton,1/29/2022,night match,Sr Sh,2021/22,3541,CM Bn,WR Ks,217,5,128,161,10,117,17982,7907451.0:4381761.0:1945411.0:387778.0:3519011.0:4949790.0:3776849.0:2288824.0:1626561.0:3913475.0:3566240.0,17653,2659243.0:2721627.0:2672214.0:4381705.0:3682160.0:3834361.0:8706179.0:6739830.0:3546297.0:1495731.0:3834319.0,other_domestic,17982,
9866345,Nn Ds,Cl Ds,Nn Ds,runs,55,Cl Ds,field,Sn Pk Hn,Hamilton,12/22/2023,day/night match,Sr Sh,2023/24,3541,Km Cn,WR Ks,196,9,126,141,10,121,17982,7907451.0:4381761.0:1945411.0:3913426.0:3519011.0:3834305.0:3776849.0:1626561.0:8354849.0:1636004.0:7907458.0,17744,6402388.0:8212917.0:3083632.0:9403421.0:8354800.0:2537800.0:3083653.0:8354821.0:4170494.0:5984376.0:8447396.0,other_domestic,17982,4381761
9793818,An,Si La,An,runs,8,Si La,field,Zg Uy of Ty Ct Fd,Hangzhou,10/4/2023,day match,Si La tr of Ca,2023,25479,Af Yb,Mr Rn,116,10,116,108,10,119,293,8127363.0:2939124.0:2228393.0:4433575.0:2464349.0:5554282.0:4433547.0:2942827.0:6399210.0:3976965.0:4985546.0,69,8363221.0:7195082.0:7520344.0:4857838.0:6710850.0:4932864.0:8520105.0:6471870.0:8072056.0:7491091.0:6686658.0,international,293,
9793811,Pn,Hg Kg,Pn,runs,68,Hg Kg,field,Zg Uy of Ty Ct Fd,Hangzhou,10/3/2023,day match,Pn tr of Ca,2023,25479,Mr Rn,RA Pe,160,10,123,92,10,118,62,7882426.0:9320597.0:7646204.0:8180570.0:8298338.0:5017144.0:3459623.0:9329494.0:5554100.0:9307892.0:7913254.0,146,2454416.0:4433960.0:3775141.0:8952971.0:6436688.0:7412481.0:5602778.0:280587.0:8174466.0:4434009.0:2457531.0,international,62,
9793846,Pn,Bh,Bh,wickets,6,Bh,field,Zg Uy of Ty Ct Fd,Hangzhou,10/7/2023,day match,Pn tr of Ca,2023,25479,Md Ki,Sa Pd,48,1,30,65,4,33,62,9320597.0:5017144.0:7882426.0:7646204.0:8522422.0:8298338.0:3459623.0:9329494.0:7913254.0:2437077.0:9307892.0,188,4879426.0:6551978.0:5752256.0:4403426.0:5771800.0:7084930.0:8129680.0:6929558.0:7976674.0:8938873.0:6931140.0,international,188,
9793839,Pn,An,An,wickets,4,An,field,Zg Uy of Ty Ct Fd,Hangzhou,10/6/2023,day match,Pn tr of Ca,2023,25479,Mr Rn,RA Pe,115,10,114,116,6,113,62,7882426.0:9320597.0:7646204.0:8180570.0:8298338.0:5017144.0:3459623.0:9329494.0:5554100.0:2437077.0:9307892.0,293,8127363.0:2939124.0:2228393.0:4433575.0:2942827.0:5554282.0:2464349.0:4433547.0:6399210.0:3976965.0:4985546.0,international,293,
8800294,Pn,Ze,Pn,runs,11,Ze,field,He Ss Cb,Harare,4/21/2021,day match,Pn tr of Ze,2021,1833,I Ci,L Re,149,7,129,138,7,122,62,2263736.0:2437021.0:3585350.0:290051.0:5553890.0:8180570.0:4767832.0:2437049.0:2437077.0:8106713.0:8131255.0,76,4996690.0:6572726.0:6625562.0:387897.0:3471761.0:391103.0:2056830.0:3788581.0:4001934.0:5789370.0:5643700.0,international,62,2263736
8800301,Ze,Pn,Ze,runs,19,Pn,field,He Ss Cb,Harare,4/23/2021,day match,Pn tr of Ze,2021,1833,I Ci,L Re,118,9,121,99,10,125,76,4996690.0:390711.0:6625562.0:6572726.0:3471761.0:2056830.0:4174638.0:3788581.0:4001934.0:5789370.0:5643700.0,62,2263736.0:2437021.0:3585350.0:290051.0:5553890.0:3459623.0:4767832.0:2437077.0:8131255.0:8106713.0:7913254.0,international,76,3788581
8800308,Pn,Ze,Pn,runs,24,Pn,bat,He Ss Cb,Harare,4/25/2021,day match,Pn tr of Ze,2021,1833,I Ci,L Re,165,3,122,141,7,120,62,2263736.0:1594347.0:2437021.0:3585350.0:4769148.0:290051.0:1594333.0:4767832.0:2437077.0:8106713.0:8131255.0,76,6572726.0:4174638.0:6625562.0:390711.0:2056830.0:391103.0:3788581.0:4001934.0:5789370.0:3471761.0:5643700.0,international,62,4769148
8873773,Ze,Bh,Bh,wickets,8,Ze,bat,He Ss Cb,Harare,7/22/2021,day match,Bh tr of Ze,2021,1833,C Pi,L Re,152,10,115,153,2,121,76,6572726.0:6625562.0:2056830.0:6625632.0:2097017.0:4174638.0:3471761.0:3788581.0:4001934.0:5643700.0:5789370.0,188,6930580.0:3056752.0:392188.0:2875368.0:3758565.0:393014.0:6551978.0:5831622.0:4403503.0:6930286.0:2316327.0,international,188,3056752
8873780,Ze,Bh,Ze,runs,23,Ze,bat,He Ss Cb,Harare,7/23/2021,day match,Bh tr of Ze,2021,1833,F Ma,I Ci,166,6,127,143,10,123,76,6625562.0:6572726.0:2056830.0:6625632.0:2097017.0:3471761.0:3788581.0:6662480.0:4001934.0:2979486.0:5789370.0,188,6930580.0:3056752.0:5831622.0:393014.0:392188.0:6551978.0:2875368.0:8127321.0:4403503.0:3769555.0:6930286.0,international,76,6572726
8873787,Ze,Bh,Bh,wickets,5,Ze,bat,He Ss Cb,Harare,7/25/2021,day match,Bh tr of Ze,2021,1833,I Ci,L Re,193,5,121,194,5,124,76,6625562.0:6572726.0:2056830.0:2097017.0:6625632.0:3471761.0:3788581.0:6662480.0:4001934.0:2979486.0:5789370.0,188,6930580.0:3056752.0:393014.0:392188.0:6551978.0:8127321.0:2875368.0:2436356.0:4403503.0:3769555.0:6930286.0,international,188,3056752
9856748,Ze,Id,Id,wickets,6,Id,field,He Ss Cb,Harare,12/10/2023,day match,Id tr of Ze,2023/24,1833,C Pi,L Re,140,6,125,141,4,116,76,6572726.0:4996690.0:7500401.0:7859984.0:3471761.0:7321194.0:5643686.0:3788581.0:4001934.0:5643700.0:5789370.0,216,2123974.0:2124002.0:6496412.0:6729862.0:4171460.0:2436251.0:3685100.0:7695666.0:2436426.0:2550414.0:6496482.0,international,216,2436251
9438274,Id,Ze,Ze,wickets,5,Ze,field,He Ss Cb,Harare,1/12/2023,day match,Id tr of Ze,2022/23,1833,I Ci,L Re,114,10,116,118,5,112,216,2123974.0:3280024.0:6729820.0:6729862.0:4171460.0:2436251.0:4001962.0:7695666.0:3685100.0:7694588.0:2436426.0,76,387897.0:6625562.0:6572726.0:1627079.0:391103.0:3471761.0:7321194.0:4872902.0:4001934.0:5643700.0:2979486.0,international,76,3471761
9438288,Id,Ze,Ze,wickets,4,Ze,field,He Ss Cb,Harare,1/15/2023,day match,Id tr of Ze,2022/23,1833,F Ma,L Re,141,9,124,144,6,118,216,2123974.0:3280024.0:6729820.0:6729862.0:4171460.0:2436251.0:7787758.0:3685100.0:7694588.0:2436426.0:6496426.0,76,6625562.0:3257302.0:387897.0:6572726.0:7859984.0:3471761.0:7321194.0:3788581.0:4001934.0:5643700.0:2979486.0,international,76,3471761
9176635,Ze,An,An,wickets,6,Ze,bat,He Ss Cb,Harare,6/11/2022,day match,An tr of Ze,2022,1833,I Ci,L Re,159,8,128,160,4,123,76,6572726.0:3257302.0:387897.0:2056830.0:6662480.0:2097017.0:3471761.0:3788581.0:4175205.0:2979486.0:5789370.0,293,5554212.0:6818622.0:4980926.0:5736100.0:3668356.0:181404.0:5736016.0:5554254.0:5554282.0:6819238.0:6396914.0,international,293,3668356
9176649,An,Ze,An,runs,35,An,bat,He Ss Cb,Harare,6/14/2022,day match,An tr of Ze,2022,1833,C Pi,L Re,125,8,128,90,9,126,293,5554212.0:4923274.0:2942827.0:3668356.0:4433547.0:181404.0:5736016.0:5554254.0:8277716.0:6396914.0:6819238.0,76,6572726.0:3257302.0:6625562.0:387897.0:2097017.0:7321194.0:3471761.0:2750628.0:3788581.0:4175205.0:2979486.0,international,293,8277716
9263092,Ze,Bh,Ze,runs,10,Ze,bat,He Ss Cb,Harare,8/2/2022,day match,Bh tr of Ze,2022,1833,C Pi,L Re,156,8,121,146,8,121,76,2056830.0:387897.0:6572726.0:2097017.0:391103.0:6662480.0:3471761.0:3788581.0:4872902.0:3172952.0:5056204.0,188,3758565.0:7976590.0:2662491.0:4403419.0:392188.0:6551978.0:3850944.0:5831622.0:6486416.0:2436356.0:2316327.0,international,76,3471761
